id,MoE-Inner-Warp,MoE-Inner-Weft,SM-Inner,MoE-Outer-Warp,MoE-Outer-Weft,SM-Outer,Friction Coefficient,Axial Load,Pre-strain,sample,Bunching (mm),image-front,image-s1,image-s2
2990,180,340,3.128,150,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3518,0.426935274,sample-3518_FrontView.jpg,sample-3518_SideView_1.jpg,sample-3518_SideView_2.jpg
2991,180,340,3.128,150,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3519,2.226742091,sample-3519_FrontView.jpg,sample-3519_SideView_1.jpg,sample-3519_SideView_2.jpg
2992,180,340,3.128,150,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3520,16.77133208,sample-3520_FrontView.jpg,sample-3520_SideView_1.jpg,sample-3520_SideView_2.jpg
2993,180,340,3.128,150,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3521,0.421236092,sample-3521_FrontView.jpg,sample-3521_SideView_1.jpg,sample-3521_SideView_2.jpg
2994,180,340,3.128,150,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3522,3.255743302,sample-3522_FrontView.jpg,sample-3522_SideView_1.jpg,sample-3522_SideView_2.jpg
2995,180,340,3.128,150,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3523,15.2536049,sample-3523_FrontView.jpg,sample-3523_SideView_1.jpg,sample-3523_SideView_2.jpg
2996,180,340,3.128,150,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3524,0.453473494,sample-3524_FrontView.jpg,sample-3524_SideView_1.jpg,sample-3524_SideView_2.jpg
2997,180,340,3.128,150,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3525,4.530788872,sample-3525_FrontView.jpg,sample-3525_SideView_1.jpg,sample-3525_SideView_2.jpg
2998,180,340,3.128,150,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3526,13.31297913,sample-3526_FrontView.jpg,sample-3526_SideView_1.jpg,sample-3526_SideView_2.jpg
2999,180,340,3.128,150,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3527,0.436122789,sample-3527_FrontView.jpg,sample-3527_SideView_1.jpg,sample-3527_SideView_2.jpg
3000,180,340,3.128,150,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3528,2.042735989,sample-3528_FrontView.jpg,sample-3528_SideView_1.jpg,sample-3528_SideView_2.jpg
3001,180,340,3.128,150,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-3529,14.71172429,sample-3529_FrontView.jpg,sample-3529_SideView_1.jpg,sample-3529_SideView_2.jpg
3002,180,340,3.128,150,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-3530,0.402194775,sample-3530_FrontView.jpg,sample-3530_SideView_1.jpg,sample-3530_SideView_2.jpg
3003,180,340,3.128,150,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-3531,2.071177436,sample-3531_FrontView.jpg,sample-3531_SideView_1.jpg,sample-3531_SideView_2.jpg
3004,180,340,3.128,70,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-3532,12.7036882,sample-3532_FrontView.jpg,sample-3532_SideView_1.jpg,sample-3532_SideView_2.jpg
3005,180,340,3.128,70,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-3533,0.509509334,sample-3533_FrontView.jpg,sample-3533_SideView_1.jpg,sample-3533_SideView_2.jpg
3006,180,340,3.128,70,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-3534,10.28258831,sample-3534_FrontView.jpg,sample-3534_SideView_1.jpg,sample-3534_SideView_2.jpg
3007,180,340,3.128,70,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-3535,11.03983195,sample-3535_FrontView.jpg,sample-3535_SideView_1.jpg,sample-3535_SideView_2.jpg
3008,180,340,3.128,70,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-3536,0.474412764,sample-3536_FrontView.jpg,sample-3536_SideView_1.jpg,sample-3536_SideView_2.jpg
3009,180,340,3.128,70,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-3537,9.100753064,sample-3537_FrontView.jpg,sample-3537_SideView_1.jpg,sample-3537_SideView_2.jpg
3010,180,340,3.128,70,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-3538,15.67136097,sample-3538_FrontView.jpg,sample-3538_SideView_1.jpg,sample-3538_SideView_2.jpg
3011,180,340,3.128,70,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-3539,0.43133715,sample-3539_FrontView.jpg,sample-3539_SideView_1.jpg,sample-3539_SideView_2.jpg
3012,180,340,3.128,70,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-3540,6.079542846,sample-3540_FrontView.jpg,sample-3540_SideView_1.jpg,sample-3540_SideView_2.jpg
3013,180,340,3.128,70,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-3541,14.99656956,sample-3541_FrontView.jpg,sample-3541_SideView_1.jpg,sample-3541_SideView_2.jpg
3014,180,340,3.128,70,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3542,0.612868645,sample-3542_FrontView.jpg,sample-3542_SideView_1.jpg,sample-3542_SideView_2.jpg
3015,180,340,3.128,70,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3543,5.017137899,sample-3543_FrontView.jpg,sample-3543_SideView_1.jpg,sample-3543_SideView_2.jpg
3016,180,340,3.128,70,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3544,12.8058333,sample-3544_FrontView.jpg,sample-3544_SideView_1.jpg,sample-3544_SideView_2.jpg
3017,180,340,3.128,70,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3545,0.466571289,sample-3545_FrontView.jpg,sample-3545_SideView_1.jpg,sample-3545_SideView_2.jpg
3018,180,340,3.128,70,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3546,9.562915155,sample-3546_FrontView.jpg,sample-3546_SideView_1.jpg,sample-3546_SideView_2.jpg
3019,180,340,3.128,70,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3547,8.17390657,sample-3547_FrontView.jpg,sample-3547_SideView_1.jpg,sample-3547_SideView_2.jpg
3020,180,340,3.128,70,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3548,0.494187408,sample-3548_FrontView.jpg,sample-3548_SideView_1.jpg,sample-3548_SideView_2.jpg
3021,180,340,3.128,70,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3549,5.164907543,sample-3549_FrontView.jpg,sample-3549_SideView_1.jpg,sample-3549_SideView_2.jpg
3022,180,340,3.128,70,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3550,13.03876673,sample-3550_FrontView.jpg,sample-3550_SideView_1.jpg,sample-3550_SideView_2.jpg
3023,180,340,3.128,70,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3551,0.512089456,sample-3551_FrontView.jpg,sample-3551_SideView_1.jpg,sample-3551_SideView_2.jpg
3024,180,340,3.128,70,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3552,1.246375228,sample-3552_FrontView.jpg,sample-3552_SideView_1.jpg,sample-3552_SideView_2.jpg
3025,180,340,3.128,70,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-3553,15.80735162,sample-3553_FrontView.jpg,sample-3553_SideView_1.jpg,sample-3553_SideView_2.jpg
3026,180,340,3.128,70,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-3554,0.510562928,sample-3554_FrontView.jpg,sample-3554_SideView_1.jpg,sample-3554_SideView_2.jpg
3027,180,340,3.128,70,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-3555,1.310348043,sample-3555_FrontView.jpg,sample-3555_SideView_1.jpg,sample-3555_SideView_2.jpg
3028,180,340,3.128,70,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-3580,10.7742496,sample-3580_FrontView.jpg,sample-3580_SideView_1.jpg,sample-3580_SideView_2.jpg
3029,180,340,3.128,70,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-3581,0.670485499,sample-3581_FrontView.jpg,sample-3581_SideView_1.jpg,sample-3581_SideView_2.jpg
3030,180,340,3.128,70,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-3582,7.993288031,sample-3582_FrontView.jpg,sample-3582_SideView_1.jpg,sample-3582_SideView_2.jpg
3031,180,340,3.128,70,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-3583,8.584962582,sample-3583_FrontView.jpg,sample-3583_SideView_1.jpg,sample-3583_SideView_2.jpg
3032,180,340,3.128,70,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-3584,0.53831593,sample-3584_FrontView.jpg,sample-3584_SideView_1.jpg,sample-3584_SideView_2.jpg
3033,180,340,3.128,70,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-3585,7.767579683,sample-3585_FrontView.jpg,sample-3585_SideView_1.jpg,sample-3585_SideView_2.jpg
3034,180,340,3.128,70,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-3586,9.339883807,sample-3586_FrontView.jpg,sample-3586_SideView_1.jpg,sample-3586_SideView_2.jpg
3035,180,340,3.128,70,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-3587,0.459849984,sample-3587_FrontView.jpg,sample-3587_SideView_1.jpg,sample-3587_SideView_2.jpg
3036,180,340,3.128,70,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-3588,5.481290328,sample-3588_FrontView.jpg,sample-3588_SideView_1.jpg,sample-3588_SideView_2.jpg
3037,180,340,3.128,70,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-3589,12.43971781,sample-3589_FrontView.jpg,sample-3589_SideView_1.jpg,sample-3589_SideView_2.jpg
3038,180,340,3.128,70,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3590,0.520158137,sample-3590_FrontView.jpg,sample-3590_SideView_1.jpg,sample-3590_SideView_2.jpg
3039,180,340,3.128,70,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3591,5.921655926,sample-3591_FrontView.jpg,sample-3591_SideView_1.jpg,sample-3591_SideView_2.jpg
3040,180,340,3.128,70,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3592,11.57837116,sample-3592_FrontView.jpg,sample-3592_SideView_1.jpg,sample-3592_SideView_2.jpg
3041,180,340,3.128,70,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3593,0.500486829,sample-3593_FrontView.jpg,sample-3593_SideView_1.jpg,sample-3593_SideView_2.jpg
3042,180,340,3.128,70,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3594,9.060708629,sample-3594_FrontView.jpg,sample-3594_SideView_1.jpg,sample-3594_SideView_2.jpg
3043,180,340,3.128,70,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3595,13.21156895,sample-3595_FrontView.jpg,sample-3595_SideView_1.jpg,sample-3595_SideView_2.jpg
3044,180,340,3.128,70,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3596,0.485044536,sample-3596_FrontView.jpg,sample-3596_SideView_1.jpg,sample-3596_SideView_2.jpg
3045,180,340,3.128,70,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3597,17.73973258,sample-3597_FrontView.jpg,sample-3597_SideView_1.jpg,sample-3597_SideView_2.jpg
3046,180,340,3.128,70,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3598,9.570405464,sample-3598_FrontView.jpg,sample-3598_SideView_1.jpg,sample-3598_SideView_2.jpg
3047,180,340,3.128,70,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3599,0.546767391,sample-3599_FrontView.jpg,sample-3599_SideView_1.jpg,sample-3599_SideView_2.jpg
3048,180,340,3.128,70,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3600,6.734653633,sample-3600_FrontView.jpg,sample-3600_SideView_1.jpg,sample-3600_SideView_2.jpg
3049,180,340,3.128,70,70,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-3601,12.22779692,sample-3601_FrontView.jpg,sample-3601_SideView_1.jpg,sample-3601_SideView_2.jpg
3050,180,340,3.128,70,70,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-3602,0.446650888,sample-3602_FrontView.jpg,sample-3602_SideView_1.jpg,sample-3602_SideView_2.jpg
3051,180,340,3.128,70,70,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-3603,8.34110339,sample-3603_FrontView.jpg,sample-3603_SideView_1.jpg,sample-3603_SideView_2.jpg
3052,180,340,3.128,90,103,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-3604,11.25837343,sample-3604_FrontView.jpg,sample-3604_SideView_1.jpg,sample-3604_SideView_2.jpg
3053,180,340,3.128,90,103,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-3605,0.437430821,sample-3605_FrontView.jpg,sample-3605_SideView_1.jpg,sample-3605_SideView_2.jpg
3054,180,340,3.128,90,103,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-3606,6.857020046,sample-3606_FrontView.jpg,sample-3606_SideView_1.jpg,sample-3606_SideView_2.jpg
3055,180,340,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-3607,11.78685294,sample-3607_FrontView.jpg,sample-3607_SideView_1.jpg,sample-3607_SideView_2.jpg
3056,180,340,3.128,90,103,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-3608,0.614528082,sample-3608_FrontView.jpg,sample-3608_SideView_1.jpg,sample-3608_SideView_2.jpg
3057,180,340,3.128,90,103,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-3609,8.549843217,sample-3609_FrontView.jpg,sample-3609_SideView_1.jpg,sample-3609_SideView_2.jpg
3058,180,340,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-3610,7.779632284,sample-3610_FrontView.jpg,sample-3610_SideView_1.jpg,sample-3610_SideView_2.jpg
3059,180,340,3.128,90,103,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-3611,0.364118838,sample-3611_FrontView.jpg,sample-3611_SideView_1.jpg,sample-3611_SideView_2.jpg
3060,180,340,3.128,90,103,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-3612,4.615369464,sample-3612_FrontView.jpg,sample-3612_SideView_1.jpg,sample-3612_SideView_2.jpg
3061,180,340,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-3613,6.063430225,sample-3613_FrontView.jpg,sample-3613_SideView_1.jpg,sample-3613_SideView_2.jpg
3062,180,340,3.128,90,103,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3614,0.416665365,sample-3614_FrontView.jpg,sample-3614_SideView_1.jpg,sample-3614_SideView_2.jpg
3063,180,340,3.128,90,103,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3615,4.804637482,sample-3615_FrontView.jpg,sample-3615_SideView_1.jpg,sample-3615_SideView_2.jpg
3064,180,340,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3616,9.584788774,sample-3616_FrontView.jpg,sample-3616_SideView_1.jpg,sample-3616_SideView_2.jpg
3065,180,340,3.128,90,103,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3617,0.479197506,sample-3617_FrontView.jpg,sample-3617_SideView_1.jpg,sample-3617_SideView_2.jpg
3066,180,340,3.128,90,103,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3618,5.86492737,sample-3618_FrontView.jpg,sample-3618_SideView_1.jpg,sample-3618_SideView_2.jpg
3067,180,340,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3619,7.61260106,sample-3619_FrontView.jpg,sample-3619_SideView_1.jpg,sample-3619_SideView_2.jpg
3068,180,340,3.128,90,103,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3620,0.512146126,sample-3620_FrontView.jpg,sample-3620_SideView_1.jpg,sample-3620_SideView_2.jpg
3069,180,340,3.128,90,103,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3621,6.296338372,sample-3621_FrontView.jpg,sample-3621_SideView_1.jpg,sample-3621_SideView_2.jpg
3070,180,340,3.128,90,103,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3622,11.23430319,sample-3622_FrontView.jpg,sample-3622_SideView_1.jpg,sample-3622_SideView_2.jpg
3071,180,340,3.128,90,103,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3623,0.432273487,sample-3623_FrontView.jpg,sample-3623_SideView_1.jpg,sample-3623_SideView_2.jpg
3072,180,340,3.128,90,103,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3624,1.886860495,sample-3624_FrontView.jpg,sample-3624_SideView_1.jpg,sample-3624_SideView_2.jpg
3073,180,340,3.128,90,103,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-3625,7.717182313,sample-3625_FrontView.jpg,sample-3625_SideView_1.jpg,sample-3625_SideView_2.jpg
3074,180,340,3.128,90,103,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-3626,0.41221117,sample-3626_FrontView.jpg,sample-3626_SideView_1.jpg,sample-3626_SideView_2.jpg
3075,180,340,3.128,90,103,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-3627,2.477251122,sample-3627_FrontView.jpg,sample-3627_SideView_1.jpg,sample-3627_SideView_2.jpg
3076,180,340,3.128,90,250,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-3628,23.88543727,sample-3628_FrontView.jpg,sample-3628_SideView_1.jpg,sample-3628_SideView_2.jpg
3077,180,340,3.128,90,250,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-3629,0.669551006,sample-3629_FrontView.jpg,sample-3629_SideView_1.jpg,sample-3629_SideView_2.jpg
3078,180,340,3.128,90,250,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-3630,4.591305063,sample-3630_FrontView.jpg,sample-3630_SideView_1.jpg,sample-3630_SideView_2.jpg
3079,180,340,3.128,90,250,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-3631,36.44936491,sample-3631_FrontView.jpg,sample-3631_SideView_1.jpg,sample-3631_SideView_2.jpg
3080,180,340,3.128,90,250,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-3632,1.01215433,sample-3632_FrontView.jpg,sample-3632_SideView_1.jpg,sample-3632_SideView_2.jpg
3081,180,340,3.128,90,250,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-3633,2.813243253,sample-3633_FrontView.jpg,sample-3633_SideView_1.jpg,sample-3633_SideView_2.jpg
3082,180,340,3.128,90,250,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-3634,54.1637682,sample-3634_FrontView.jpg,sample-3634_SideView_1.jpg,sample-3634_SideView_2.jpg
3083,180,340,3.128,90,250,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-3635,0.857298635,sample-3635_FrontView.jpg,sample-3635_SideView_1.jpg,sample-3635_SideView_2.jpg
3084,180,340,3.128,90,250,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-3636,9.535260819,sample-3636_FrontView.jpg,sample-3636_SideView_1.jpg,sample-3636_SideView_2.jpg
3085,180,340,3.128,90,250,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-3637,38.19653648,sample-3637_FrontView.jpg,sample-3637_SideView_1.jpg,sample-3637_SideView_2.jpg
3086,180,340,3.128,90,250,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3638,1.451574386,sample-3638_FrontView.jpg,sample-3638_SideView_1.jpg,sample-3638_SideView_2.jpg
3087,180,340,3.128,90,250,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3639,4.438108913,sample-3639_FrontView.jpg,sample-3639_SideView_1.jpg,sample-3639_SideView_2.jpg
3088,180,340,3.128,90,250,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3640,18.50903444,sample-3640_FrontView.jpg,sample-3640_SideView_1.jpg,sample-3640_SideView_2.jpg
3089,180,340,3.128,90,250,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3641,0.362287703,sample-3641_FrontView.jpg,sample-3641_SideView_1.jpg,sample-3641_SideView_2.jpg
3090,180,340,3.128,90,250,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3642,4.261521941,sample-3642_FrontView.jpg,sample-3642_SideView_1.jpg,sample-3642_SideView_2.jpg
3091,180,340,3.128,90,250,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3643,33.02280794,sample-3643_FrontView.jpg,sample-3643_SideView_1.jpg,sample-3643_SideView_2.jpg
3092,180,340,3.128,90,250,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3644,0.559661646,sample-3644_FrontView.jpg,sample-3644_SideView_1.jpg,sample-3644_SideView_2.jpg
3093,180,340,3.128,90,250,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3645,2.497125952,sample-3645_FrontView.jpg,sample-3645_SideView_1.jpg,sample-3645_SideView_2.jpg
3094,180,340,3.128,90,250,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3646,45.52511403,sample-3646_FrontView.jpg,sample-3646_SideView_1.jpg,sample-3646_SideView_2.jpg
3095,180,340,3.128,90,250,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3647,1.966302822,sample-3647_FrontView.jpg,sample-3647_SideView_1.jpg,sample-3647_SideView_2.jpg
3096,180,340,3.128,90,250,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3648,5.240720924,sample-3648_FrontView.jpg,sample-3648_SideView_1.jpg,sample-3648_SideView_2.jpg
3097,180,340,3.128,90,250,1.79,0.2,6.60E-05,Inside jacket 1.6%,sample-3649,30.66155404,sample-3649_FrontView.jpg,sample-3649_SideView_1.jpg,sample-3649_SideView_2.jpg
3098,180,340,3.128,90,250,1.79,0.2,6.60E-05,Inside jacket 0.44%,sample-3650,0.585917245,sample-3650_FrontView.jpg,sample-3650_SideView_1.jpg,sample-3650_SideView_2.jpg
3099,180,340,3.128,90,250,1.79,0.2,6.60E-05,Outside jacket 0.5%,sample-3651,6.327315574,sample-3651_FrontView.jpg,sample-3651_SideView_1.jpg,sample-3651_SideView_2.jpg
3100,180,340,3.128,90,70,0.484,0.14,3.00E-05,Inside jacket 1.6%,sample-3652,10.68910704,sample-3652_FrontView.jpg,sample-3652_SideView_1.jpg,sample-3652_SideView_2.jpg
3101,180,340,3.128,90,70,0.484,0.14,3.00E-05,Inside jacket 0.44%,sample-3653,0.4584409,sample-3653_FrontView.jpg,sample-3653_SideView_1.jpg,sample-3653_SideView_2.jpg
3102,180,340,3.128,90,70,0.484,0.14,3.00E-05,Outside jacket 0.5%,sample-3654,8.491142459,sample-3654_FrontView.jpg,sample-3654_SideView_1.jpg,sample-3654_SideView_2.jpg
3103,180,340,3.128,90,70,0.484,0.14,6.60E-05,Inside jacket 1.6%,sample-3655,13.37114018,sample-3655_FrontView.jpg,sample-3655_SideView_1.jpg,sample-3655_SideView_2.jpg
3104,180,340,3.128,90,70,0.484,0.14,6.60E-05,Inside jacket 0.44%,sample-3656,0.485899319,sample-3656_FrontView.jpg,sample-3656_SideView_1.jpg,sample-3656_SideView_2.jpg
3105,180,340,3.128,90,70,0.484,0.14,6.60E-05,Outside jacket 0.5%,sample-3657,8.363749286,sample-3657_FrontView.jpg,sample-3657_SideView_1.jpg,sample-3657_SideView_2.jpg
3106,180,340,3.128,90,70,0.484,0.2,3.00E-05,Inside jacket 1.6%,sample-3658,13.8899599,sample-3658_FrontView.jpg,sample-3658_SideView_1.jpg,sample-3658_SideView_2.jpg
3107,180,340,3.128,90,70,0.484,0.2,3.00E-05,Inside jacket 0.44%,sample-3659,0.371323728,sample-3659_FrontView.jpg,sample-3659_SideView_1.jpg,sample-3659_SideView_2.jpg
3108,180,340,3.128,90,70,0.484,0.2,3.00E-05,Outside jacket 0.5%,sample-3660,5.776680238,sample-3660_FrontView.jpg,sample-3660_SideView_1.jpg,sample-3660_SideView_2.jpg
3109,180,340,3.128,90,70,0.484,0.2,6.60E-05,Inside jacket 1.6%,sample-3661,10.16210244,sample-3661_FrontView.jpg,sample-3661_SideView_1.jpg,sample-3661_SideView_2.jpg
3110,180,340,3.128,90,70,0.484,0.2,6.60E-05,Inside jacket 0.44%,sample-3662,0.34283241,sample-3662_FrontView.jpg,sample-3662_SideView_1.jpg,sample-3662_SideView_2.jpg
3111,180,340,3.128,90,70,0.484,0.2,6.60E-05,Outside jacket 0.5%,sample-3663,4.705976964,sample-3663_FrontView.jpg,sample-3663_SideView_1.jpg,sample-3663_SideView_2.jpg
3112,180,340,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 1.6%,sample-3664,9.842301998,sample-3664_FrontView.jpg,sample-3664_SideView_1.jpg,sample-3664_SideView_2.jpg
3113,180,340,3.128,90,70,1.79,0.14,3.00E-05,Inside jacket 0.44%,sample-3665,0.487406645,sample-3665_FrontView.jpg,sample-3665_SideView_1.jpg,sample-3665_SideView_2.jpg
3114,180,340,3.128,90,70,1.79,0.14,3.00E-05,Outside jacket 0.5%,sample-3666,14.1582231,sample-3666_FrontView.jpg,sample-3666_SideView_1.jpg,sample-3666_SideView_2.jpg
3115,180,340,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 1.6%,sample-3667,14.7779283,sample-3667_FrontView.jpg,sample-3667_SideView_1.jpg,sample-3667_SideView_2.jpg
3116,180,340,3.128,90,70,1.79,0.14,6.60E-05,Inside jacket 0.44%,sample-3668,0.448282536,sample-3668_FrontView.jpg,sample-3668_SideView_1.jpg,sample-3668_SideView_2.jpg
3117,180,340,3.128,90,70,1.79,0.14,6.60E-05,Outside jacket 0.5%,sample-3669,17.09156195,sample-3669_FrontView.jpg,sample-3669_SideView_1.jpg,sample-3669_SideView_2.jpg
3118,180,340,3.128,90,70,1.79,0.2,3.00E-05,Inside jacket 1.6%,sample-3670,14.02625577,sample-3670_FrontView.jpg,sample-3670_SideView_1.jpg,sample-3670_SideView_2.jpg
3119,180,340,3.128,90,70,1.79,0.2,3.00E-05,Inside jacket 0.44%,sample-3671,0.377978683,sample-3671_FrontView.jpg,sample-3671_SideView_1.jpg,sample-3671_SideView_2.jpg
3120,180,340,3.128,90,70,1.79,0.2,3.00E-05,Outside jacket 0.5%,sample-3672,4.864927028,sample-3672_FrontView.jpg,sample-3672_SideView_1.jpg,sample-3672_SideView_2.jpg
